sentence_id	sentence	sentence_domain	source
6108fa803d2201f0bf89c7cd230f2ad2c8e711a55c94342b43d163058351e60c	Få kjenne på toppnivået, få et par gode kamper.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
61500c7c0a74c5487bff0afc91fa891dbf4bf940cb196a598891a5cd0c64eb34	To av dem døde, til tross for gjenopplivingsforsøk.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
61510820cd1d5003e92cb5c0e296b3d762c077b1d46f5aeed5cff5681aa9f560	For eksempel har torsk hatt en jevn vekst gjennom hele halvåret.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
6152c9fdbea19b1b35692d08ea48fc25ff04b389e184ee57fcf75b06b2919777	Til slutt dør de.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
616f5de189456018bd5213a1049e310613aedc8ac4cab87f11b53f419c0b26c9	Det er andre år på rad kjøttforbruket faller.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
61721cf50412b70c942ee7528b4252cf46f373096c7a320b3f1a29b5db7a186a	Hultqvist er ikke imponert.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
61776f0f19ec3cd349f7217e7d62cfddd83441957d94da697807cd841400f173	De trodde de spiste det samme som de alltid hadde gjort.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
61788ce5bf0df2be67c9e397094c558c5aaeedc1c9f9ca9427831831a9175d87	Siden har den fått en rekke priser.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
617d4dfdd00bf5ecb0aa9437021be581371b992d1f0bee888af4acaa0c79ece3	Mange av tilfellene kan unngås.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
61902c983c6ef0fbc6ecb5f1be2ccd3b5c75115c16e47628d130903bcd206c3d	Full overtenning der.	general,general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
619a47b20c6202a12d8f04daa38d7d625fc9dd71d2be904606bbf2c223a7778b	Dette må vi gjøre noe med, sier hun.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
61ada76fc89f119fe2851a35b19c7ba0afd57b2e7cf42013c95824b1b93a6485	De har nettopp lansert sin første.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
61b22f5204abd14cced5a4cd5af4c5410b4322ec23e99a92532de298f2297e48	Det var tett skydekke og regn da ulykken skjedde.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
61bd92de0c1691ca84945c8ba18b18396538acf412658f5acd4f37a44227c86c	i møtereferatet står ble vi enig om å bidra.		Self
61c0c0c81bf43c684a56e00a6725eaf67bf5825cd6c27b0b44114b47179531f0	Nå vil han flytte minnestedet.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
61c224d7143f254e57f691d1db7fcb44bb9a153e3e903732cd90010cdaa8c9f0	Hun understreker alvoret i situasjonen.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
61cdfe3a5d76e1ace5842e6ecd631458f89036f790e57666af55803f11716c2f	Semenya valgte å anke saken videre.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
61d8cc579b5fc2457dfe19bf0d2ad2c7aea058755bddfb7107c478defbea2d0b	Den klassiske gløggen lages av en enkel rødvin eller rød saft.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
61ead3a7e47d23459ef0011d7a8d9a89948a465fca3f9cd7cf1b0e0c0e6a9ffb	Årsaken til brannen, som har utløst flere eksplosjoner, er ukjent.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
6209dee8244386def4052a8769af45aa427455b5e009745e1fa5b0fccd2704bb	Kontraktsforhandlingene kan dermed bli utsatt helt til nyttår.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
622c752ae8321b099651414c3c3bfbbb54cce396a27e23e8b4ea7043d19a3770	Det var da angrepet skjedde, skriver avisen.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
6234a7ae96df1d9cf9f8f76b39ada6eff5a7b99b93034bdeba5ff34aa7247dbe	Hver fjerde elev var fra utlandet.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
623616ac913d34b2fefcfadf99e9b95668db1542a21585fded697e5f06f8ea30	Men sikre kan vi ikke være.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
627d00e4ca0e7e55339a90439c48bb6961df6bb5cd6868c067598d8556199da7	De tre andre involverte i ulykken kom uskadd fra det.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
628208f26b25e741b5d0baaf479136e08940c6bfa9d4de68862d3843b97bf43f	De fornærmede er i hovedsak gutter.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
62916b674f2f4268e557f0250ce8afd1545f1bdffe858a0b8feeaee1241bb98b	Ingen av demonstrantene vedtok boten.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
62926119c0cad01f236213b80d0d6671457ee53bffa4cf9fd41abfc403542397	På gulvet står en stor sylinderformet glassvase, halvfull av korker.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
62bbccb13a9f66a3d5b8fb4ff7847514e3012bb67d130d8ea7ac6cf1dcf89d4a	Jeg misunner alle som gjør det.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
62bdd8f07c2e390f107e7153b5b75bd18d3b4f231f2cc5636442752a8a519caf	To østerrikske utøvere skal være tatt inn til avhør.	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
62c02a98a9be75e00c8a43a52ecacc1bb2e54d9c8ddc9750ce01b6639ebce109	På en rekke varer blir tollsatsene nesten halvert.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
62d153c8bad51d28043345a1628b3573b9c4505dbca045a519688388414d7521	Jeg har møtt mange svært engasjerte frivillige og lønnede medarbeidere.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
62d1767b1459bf891a5b23f21723c9f6f0ab5d691778c1f1479d5975743a2405	Mer frivillig skogvern skal også bidra til å styrke forliket.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
62e1ce9f88e082e0e688581da12b28b75d23c6c83943e91f91b7d7a2b8b23029	Likevel fortsatte han å skyte ungdommer etter samtalene.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
62e767a9d62626edff28aa4ff650dd9bafebfa2c3b4817af7176ed12a263e3ec	Men hva skjer med alt dette når pandemien er over?	general	"https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/	This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken."
62f2dedcff5b16e76c1d85a57292eb42fd2a4ba16c1eca2095335e166631e292	Deretter samles kirkens kardinaler til det som kalles et konklave.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
63269fbc16d2c7b31c1f0c5d229bae37d4fbee567709230b7c2760fc8406b39e	I så fall blir det trangt på toppen.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
63296f4c7a9a7730fb00586d15d1002ed2ad54141bbeead14d5e41f13b027881	Det samme gjaldt også to-tre andre viktige navn.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
632eb440485c8abca4e273a8f8854711b003d20b139908f7222fa6a45ae4e9ff	Åtte personer ble drept.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
6352addc929fd9bc7a4ec580313ebb5a32231a8a5b7c73d69a282a536f1599ed	Tallet omfatter både faktiske og anslåtte merkostnader.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
635780cffa2e21cb253f10b1b8b8184bcf9be4ac9a60f4dce423ee150abf807d	Der har vi nå fått en løsning.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
635bb647e19c7681f8f3407e324c82352331d0b59d4dcb13e36fb2c13b681f96	Også større fly har fått problemer i den sterke vinden.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
63618c8cc29203c8d9d67bf5874b7bf192aad3524ff7bf46ef819a13f7fdab3f	Jo høyere risiko, jo høyere blir prisen.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
636e5e248d1a93c265e1754e0961f4dcfa65338da2e7c062f97181bbb5283368	Da kalver reinen, og lammene slippes i utmarka.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
6378473b9ff43b923c5a26215ff6f0581ebf8afbc321de7075edfbb6ed7b5a9f	Forskerne mener de vet hvorfor menn diskrimineres oftere.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
63837cbf2d52b175d070f8d1d67ce28f87a7d0139807e338a4d90fd555c7aae4	Det er ikke flust med ledige kampdatoer.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
6385290dd7ff3f43a4a83090b4d673986ed27ededaf3f807bfb31ace26c25123	Økningen kan skyldes at flere anmelder voldtekter.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
6395614cda9c8d363175dc2eddd2bb71473ae50763b266d458e7c2e55400cb41	Hvilken måned det faktisk blir, er ennå ikke hundre prosent avklart.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
63a6669690a4b41d430a429326088e5f55551959cf716877eb582b0a27c24a2d	Dette førte imidlertid ikke fram.	general	https://www.nb.no/sprakbanken/ressurskatalog/oai-nb-no-sbr-80/  This is a CC0 licensed corpus cleared from newspaper text. The source sentences from a translation corpus is used.  It is released by Språkbanken.
