sentence_id	sentence	sentence_domain	source	is_used	clips_count
b244624d8a4caca025ac398aa202961cbcd79705319e016ca5bc95fab6e3887e	Vi skulle også tro at denne form for selektive tiltak vil bli politisk akseptert.		sentence-collector	1	0
b250a7500e7427a332e59a0f7f7cb04905fcc2a8d9dc5b91edb24dc8e1a7bdf3	Jeg vet ikke om det er så lurt.		sentence-collector	1	0
b261ce2bf0c72c3a84733cca53b87c24ae819789d8a9bca68903f19a1df30cf3	Normer har røtter i et helhetssyn på livet.		sentence-collector	1	0
b264d47d93157297fd29bc376e58e7dfaa37b82297e40cc3ee33ea7dc9f1516b	ubetjent		sentence-collector	1	0
b27c2d5ee02b6da542172e38973d53ee94be95874aad17c1f504b17b4ffaa5cd	Som fylkesmann lever jeg ut som samfunnsmenneske på en annen måte.		sentence-collector	1	0
b28fcde501d780051a21fbfcbd27101fb8788b44700a6455fab3a14f4c0ec9e8	Kan du hjelpe meg med leksene?		Self Citation	1	0
b291e06f226794f53d3d6fa6c2b89c2c68944ad88a05e6d8f33fa72cc41af9d6	rammer		sentence-collector	1	0
b29eaa348dc4275f8052a8eda38939abe907c19b4f5a04971d13d8f9bfe147d1	Nei!		sentence-collector	1	0
b2b2b8e17cb55e4902f905649b3505a89538d97702096b325891c8057d979be3	Det er bare slik det er		sentence-collector	1	0
b2fd37afa51924801875bd1c38de2a9d2d4feb74c7aef575bbfa4e3c316d2c5f	Vi har gratis parkering for alle kunder.	service_retail	Selvsitering	1	0
b3051319242b440698b41191d94e8d1c8d7c24a69546a74fb02429d5c75ad610	S A N D E R		sentence-collector	1	0
b317ef27f4b361b12700d4f62806f186409d8b13590a71a6f6a68f4c474a882b	Han er inspirert av sine omgivelser i landskap, arkitektur og mennesker som han treffer.		sentence-collector	1	0
b33309b1bf6635b9095c0be29d8d6763862044bd5f2f9a0546dd37e4f219f85c	bevegelse		sentence-collector	1	0
b3397242c734f92b4d007ec8994d7d2739e6cb1eb32b8e51cb435bc532d8053b	stjerne		sentence-collector	1	0
b33b7e50db0c5e29bbcefb973dee31ccc271ca64d188bba7e8ebaad4c32b564a	En halv time før avgang har de første reisende allerede stuet sine kolli.		sentence-collector	1	0
b382a186b2507a1b6648ad0be0e897f65de8dede0f0414f0ebacc9e06bb33096	Også blant funksjonærene i resepsjonen var stemningen god i morges.		sentence-collector	1	0
b38509f202fb0761c3c4c5849a01044796671d66ab67bb6b3b1b2e1ab3c06f12	Fem norske misjonærer arbeider der med evangelisering og helsearbeid.		sentence-collector	1	0
b391dfb5cee5171c558d6a91bd7121e1e7f27a6e3d50246af659b28e1d196304	Hele bergingsoperasjonens økonomi avhenger i stor grad av dette.		sentence-collector	1	0
b3b8ce051ce388ffcc33d70e372f0bf4fd0d6466961bff447a8d814e8f8efcd7	marker		sentence-collector	1	0
b3ba61e1b8332c4363fde8d263c895c64457d2aea3cadb3bb3f9b214e48e27b3	Dit er det så kort at det er raskest å gå.		sentence-collector	1	0
b3cf5f398498b488ce52333c86090a57eba229395b2b42d4dbffb2223b940bf4	Jeg elsker god infrastruktur.		sentence-collector	1	0
b3d9bbf7f9860d19266b6fd48b03050ba1ee151c7ee9d903fbd73cf34420f5a7	forsøke		sentence-collector	1	0
b41a2c5cb29b035f6ce427146e653c0c566d454237996c8f3e9e799af425c4a2	Jeg vet ikke.		sentence-collector	1	0
b425540dc894527648a202950ca31f9bc8e3a9d6aabbc23767ee6f44f6ea848f	Bølgene tårnet seg opp som skyhøye fjell.	media_entertainment	http://urn.nb.no/URN:NBN:no-nb_digibok_2009051403022	1	0
b46824381857a5efa631b34c1333debb95340cc3caea6a8624ea9c3f706bd3ce	U L V U N D		sentence-collector	1	0
b468e4d67cdf72f6ed48eb2aa6f17f049133198bcead8d1d2b096ef80b39bb44	Når jeg når Frankrike, skal jeg anmelde deg til politiet.		sentence-collector	1	0
b47aa5467527258cdbe103aed4a76aa03b815d62443403877e85e85b4fced732	Barn er fattigmanns rikdom		sentence-collector	1	0
b485214bc653b090ee856681bf883b2981dcc649d1a390f438bb2967c29b1811	Sykkelbremsene lagde en skjærende ulyd		sentence-collector	1	0
b48613a4fcabfe1f5554ce57f337771c13688c9352efa99509c63bde21a28acf	Stadig flere bedrifter varsler om nedskjæringer.		sentence-collector	1	0
b4b340c78a7f4733931091d3076217806cfde075362269479edf113b41866435	R E K S T E N		sentence-collector	1	0
b4c4fec4b1f10bb17e49ccdc28f9f856bafd05b2d225e24714cbbfe6acfce58b	Formateringen som radioene praktiserer, er skrekkelig.		sentence-collector	1	0
b4e484eca2944af055f7e11aad45022a48046cf918b7d242ea53c3864c848d87	Gaven var kjempefin!		sentence-collector	1	0
b515730b171d47b62d71bbd79527ea446e349940d476ee96cfb4020c22d262ef	Nå var klokken tolv dagen før påsken.		sentence-collector	1	0
b520523b89b521586107a1cc7d763087336d2d8440180a87266b9ef9993181a1	Politiet henla saken på grunn av manglende saksbehandlingskapasitet.		sentence-collector	1	0
b5345d35d8bfe9182a79d9b1b552970e271c6ebd75085882f4ec356ce0069ae9	Kartene nedenfor har linker til informasjon om hver øy.		sentence-collector	1	0
b54433542baf5c8c270bff98b6fd3901e2841957875d0341c57fcfd39be5d398	Hun fikk natt til fredag et sterkt anfall og måtte kjøres til sykehuset.		sentence-collector	1	0
b54bab77a5686bbafb78a1918c7e2ebbe341ed3b78e4a90cd1b78db5349f7448	Vi burde hatt fem millioner kroner ekstra.		sentence-collector	1	0
b54c31edcd638b5e82c17d0f2d6b6e1af373f7e3b247787f4d9516b86911fdae	Jeg har spist alt for mye. 		Self Citation	1	0
b586e5d0206812ff26153a62b581fcb276d65146dbdf7f84df9be99bea9c18a0	Dokumenter du ønsker innsyn i, må bestilles.		sentence-collector	1	0
b5c9beb7152cb7456246d10db6d9cf3341dbdda151fa8e0a85cfb48745c40dc0	Husk å gjøre leksene før skolen i morgen.		sentence-collector	1	0
b5cf3cf63d70f47b2e98e8e07cc8c928ca207d6e31ea47f3768c711fad577d25	fem fire en en trettitre fem hundre og tolv		sentence-collector	1	0
b5de5ddb7e5c32c4e6dc1458f2ecfd847de871b141ee124bbf0a346ebfa29cfe	Pingvinen hørte ikke hjemme i dyreparken.		sentence-collector	1	0
b5e191f10d8b594d97f1bc2d126f40b88be3a1105cc4a1d3a3ab147090548d6e	Kviteseid		sentence-collector	1	0
b5f544a5ac10c56174e8c4612a775b0fa9cbc66d20bc131c0f4454dd2e06a415	Det er mye å lære av historien.		sentence-collector	1	0
b60679c02f7d7fd9df833af5a974f1fea81fc9d0e2286b49fe1dd62716f51f61	Vi har hatt flere interessante kontakter både her hjemme og i utlandet.		sentence-collector	1	0
b60940c196b3ff6f61cd770d29f2740944bdfa6d31275fdc9d917337c45ba49b	Det er ingenting som er bedre enn å spise reker om sommeren.		sentence-collector	1	0
b60df4fd9501f16ec6aa5ad1081e66d7bd5da5b72a4a3a2cd5d3e3bac8ede183	kanal		sentence-collector	1	0
b60ff79262136167983d546f8f37cd665e7872534aa0abf6860c3aa631cee7d2	Det var en imponerende natur.	general,nature_environment,news_current_affairs	Finnmarksposten, torsdag 22. oktober 1874	1	0
b627d4e5b6430dee6b48d2d1336d5742d939d140008c63981e965647ddd42882	Blandingsmisbruk er det typiske mønster blant ungdom i dag.		sentence-collector	1	0
b630a124d9e4f91a5115b9ccc3dcf432c2abc0f20afebda8d87c7026e91e6678	Ta gjerne med dato også.	general	Selvsitering	1	0
b6742a3ee7df955fb0fbdeaf59255eb99ed682d9792d788bd400e86aadff2a46	nittifire tusen fire hundre og syttini		sentence-collector	1	0
b677a08526528534fb4552b8f26902c89f9fa91d15207939f74bef505aabf0a3	Noen ganger må man bare skrive det man tenker på.		sentence-collector	1	0
b69a5d1434bf4b506ff472fe2719fffdc9008482aaba5867cb5efeb46646f3aa	Etter disse innrømmelsene har fangene blitt stilt for retten.		sentence-collector	1	0
b6d000387540e16b9d767091da55cc8200166d1add31bf43f7b19797dfd01321	sekstifem tusen tre hundre og tjuefem		sentence-collector	1	0
b6d15409026faa35c6e7cb52f6dc89a96da5323f4a64dbb46ce510ff88de1fef	Jeg angrer på det.		sentence-collector	1	0
b6d17841538eaaead669b9d94aeb889d6429f5f7e0463e30e535b212580ce258	forvaltningens		sentence-collector	1	0
b6d1812d4c4ef4f54eeb094b753a576b64f187f9e2b6a5c48b95eaa5ae50d35a	Norske ordspråk i utvalg.		sentence-collector	1	0
b6e51bd756f906233bdf42d65fcf6043557a0e59d65db41c53eb77ba869ca437	Vi gjør vårt beste for å holde prisene lave.	service_retail	Selvsitering	1	0
b708011784a7277cad0b9c0abb76678322c327f2d196f08511ef2d50c973ebdb	Vi vil også se at mange ikke legger ut boligene for salg.		sentence-collector	1	0
b713e5743a194de6e26ad25e2aad8cd8c5aa1d1dbc7789cc5a40831bde41c9e5	Vi har mange tilfredse kunder som kommer tilbake.	service_retail	Selvsitering	1	0
b71b1d030445be2f77d4227c901363dae2cbea890767f4f2499f34270cbbf0c2	Slik ligger de iallfall nå og utvilsomt tidligere også.		sentence-collector	1	0
b72d237b43347d86c233269a57ae3ecdff4c1bb85a1479fed47368d8750f5b88	Denne staten var lettere å motstå enn de andre.	history_law_government	Sverige och Norge 1814 : skildringar	1	0
b73243b802edede4611fb6fc604584639ab838d5eb78fb6a51ecd48d6f97d93f	skolepengene		sentence-collector	1	0
b74cfa5bd78f8604d729f212d4d75c224410986172f9fddaeff2283554bf408d	Selvstendig næringsdrivende og freelancere faller utenfor.		sentence-collector	1	0
b765cab1b33e9b73e3a27af127cc2bdad4c38ac207a8b209c280b8b6132a94c8	Rundt katten er det spunnet mang en historie, mang en myte, mangt et eventyr.		sentence-collector	1	0
b772d79c2a279453469dcc287b8698866827491f1aeb44203d0a8a2732c9cb20	Du vet ikke hvem jeg er.		sentence-collector	1	0
b774217462c78f53d9b2b77526fe1764ddc60d80d5dd6dd108d96e639a0b258e	høyre bak		sentence-collector	1	0
b77d4a98b9bf4f0604cc7c97f6126a193dff448b6e4a62b81790c1149f0510f9	I ettermiddag har budene varslet en punktdemonstrasjon.		sentence-collector	1	0
b78695d2d78fbf540dc9832a84508e63b5ce5f226c957f07487e1326de01136f	Vi må bruke disse timene effektivt.		sentence-collector	1	0
b7c94849032a1b9fe0d14dedc6ce6bdaec6626d749c80c3e08fbc17ced26c1a2	Jo, men nei.		sentence-collector	1	0
b7d1fe57dee7c3711c182f7cebcd7ee846df0c651bbd1ad08832c454a360192d	fire seks to to tjueseks fem hundre og sekstito		sentence-collector	1	0
b7d2d880bb744be00a8c0dc0200408440733c3a8c098426b3293235aef66fce0	sekstini tusen ni hundre og trettifire		sentence-collector	1	0
b7e1b6d51085d2743f2f2ec4e2252e6b9d2a4da7f0fab2b1146c1b0800c5a146	Den eneste trussel mot dette er statlige politiske vedtak, mener han.		sentence-collector	1	0
b8041cb0c0980fef3cfbb980cf2721ec1112218425964728838e6f681fe7ff90	Katrine Nystad		sentence-collector	1	0
b8123336fd442db26d8e7a7e5403e7ce843e80672b8f6d0230abe4638d5e8da9	Seks og en halv times søvn i døgnet er absolutt et minimum.		sentence-collector	1	0
b8295d7429855e0b115fb2c3d3eec99c70186d16ef9bcb9e792b0c6a1546622d	Vennligst spør hvis du har spørsmål om produktene.	service_retail	Selvsitering	1	0
b838dc1561731847d41522ec180ef56259ffa775ec8eff8b6880dc6ad9c1e2c3	trafikk		sentence-collector	1	0
b858f5a9de33621b052278bc04b71abe46c3d9f1bdb2fbef00c0746cc6bb0be4	Martin Lorentzen		sentence-collector	1	0
b8687722188773d8d64bca29e034a3f4512e60226dcfa349f756a3804b4d33e7	Erfaring viser at dette ikke har betydning for rotavlingen.		sentence-collector	1	0
b8753fb04ebcc0f29cec52bc839d977c11d4620d508cc01db16f8f1658150b50	Alt som var is er levende, lekende vann.		sentence-collector	1	0
b87771bb0a442c04dfe63ebad1e6d41d59f80413f92587cb1e61f778e508ec0b	Rødøy		sentence-collector	1	0
b8a400727788e750dcfe80e3e55d09da8257788a7f471ebf41dde34cc54ac1f2	Kongen sendte et telegram til Kunduriotis, som ble bedt om å danne en regjering.	finance,history_law_government,news_current_affairs	Aftenbladet, onsdag 30. juni 1875	1	0
b8b51b1763a0e1cd4f21ab93f9e8f9d00993089f9c86179a2c7624e969b494af	klages		sentence-collector	1	0
b8e76e79eddbe3843fe2210fe47cda1d4f89cfe732deb284a9dffd6ee744b90d	to seks tre fire førtisju ni hundre og elleve		sentence-collector	1	0
b8fafc8616e9ba890b614476968604a50bbff6a343e618ffd43643f127d20691	Kanskje en annen arkitektur vil gjøre det bedre		sentence-collector	1	0
b90170bca3413939ae77a8ba409a8e98a8f2cdda0b2a8610be9342b74f56246c	stille		sentence-collector	1	0
b908efaaf02b2d627b8edfde45aec3d47d2a3bab589ab995cfbd7b71b2bb7783	Det er blitt en bok av fotnoter.		sentence-collector	1	0
b91de07835d53777b2ee5a0e8064dfb494da0d815f40988273aed888040f8c72	nitti tusen ett hundre og nittien		sentence-collector	1	0
b9309694e51d42a5dd4fa6e33cb75f2fff0d1a0cbfef99780ec7908b95c533ca	Alle slår jo hodet når de kommer inn.		sentence-collector	1	0
b930ca5cc71bca537af9009caff143c04361e2044449151c5606c4f93d2021e0	søndag		sentence-collector	1	0
b93d30507e65cff5df8bcfa3bf39c104e9ff3d863c2bf367aebc87cb98994209	Les mer		sentence-collector	1	0
b9445f9fb8487ed2747f8aabfc3252da0b1ae2ff5cada490a0d6bf9789bb004d	Det rumler i magen.	agriculture_food	Selvsitering	1	0
b9473349df66a939ae41eb6413adab561ab57447aa0e1c71153762671b919590	Kitty Åsheim		sentence-collector	1	0
b947d9f6f79ed5f2053763f2a3bb1df5b9bdf0fa3e077c7cf319a7f2843519ad	Alle har rett til menings- og ytringsfrihet.		sentence-collector	1	0
b96b57dfb0640090643d924ad49f604189b576be6401ab5a94aac8e54be8e390	nitten tusen ni hundre og syttitre		sentence-collector	1	0
b9839143a162cdf7f0943af3274cf5dc21dc0a6811d66379a1a03b605c711469	Vi har gaver til enhver anledning.	service_retail	Selvsitering	1	0
b9a73e3f8bbd46de6840538a0e629188c67d459597e6d6ed44110aded97fb210	Her har vi tilgang på utstyr, lokaler ved ekstremt vær, toaletter.		sentence-collector	1	0
b9b275fedf3c127f4d006eaa356ce99a0bcde465ad16406a368d2c60faeac9aa	Her begynner også artsomtalene, med noen vanlige giftige sopper.		sentence-collector	1	0
b9ee30e3c654909c53ebacb0bc50f49bc44aad352e5c732c0c0c79041eb72f67	Jeg ringte ham i dag tidlig. 		Self Citation	1	0
ba088619aee11391fc19392578115e5ad7893cd1e071d232f1fe0d497c184cc1	Eiendommen ble senere overdratt til Margrette Solveig Nilsen, da mannen Egil Nilsen døde.		sentence-collector	1	0
ba30b9e5bb1a739f68af8d559bc547a305d0cafcc6f1e56397f30e6343961df3	For å logge deg inn må du skrive inn passordet.		sentence-collector	1	0
ba46e643f93e56f60216fb08522140ef1b42f02e6740eae0d50dd227ecea63ed	Det finnes uhyre få eksempler på at det blir stor diktning av slikt.		sentence-collector	1	0
ba610d77d81225acdd1b1b36c7f56476cb6c77fe2c13994990af4683a716b46b	Ned igjen med to tørk og en møkkete tømmerblyanti hånda.		sentence-collector	1	0
ba774c50b4754cdc81999439599a5da8f229616d316cb45707be4d8b563610b7	Snart ville de titte over kanten, og le mot hennes forskrekkede ansikt.		sentence-collector	1	0
ba96f02744e4eb5cd7204b4dbb29a2be3fae03438a088e6fdff940c5a3e9f94c	Christoffer Martinussen		sentence-collector	1	0
ba9c092634e3b7907335a961ffd10491d02eec1196542e4c275232e10917bc25	Megleren sa jeg burde rive veggen, men jeg er for gammel til sånt arbeid.		sentence-collector	1	0
baadb1d5b28d287d7a5ed20a58f0746749f4750b0b2caafd08f83d59587da63e	åttito tusen og femtiåtte		sentence-collector	1	0
baaf688d9e1ba29252acd37e7dc1edc13cdda96e566c252017bb97ea860e02a0	En kar med kniv tok vekk alt som Tommy kunne ha blitt		sentence-collector	1	0
bab04d2f63cb37358bf1d1c6bd168db5b8958fea0ec1e270b669dafd02d80deb	Dagens livsform gjør det krevende å være foreldre.		sentence-collector	1	0
bae51b04b56a8cf99ef10f420cb9e74dcf9d1b725e127e83fb8ad6b83535cb93	brune		sentence-collector	1	0
bb24336ce6b14eeb50cc23003f1792c5fe87c195153f2dc1dd8dca557e61a5a2	gang med		sentence-collector	1	0
bb271fb97975b3b8c686928b57cca07646c50caedd76f82556f15a9c89d18ee8	Dermed var den spontane aksjonen for kontantstøtten et faktum.		sentence-collector	1	0
bb2994e3d8be54cf2dc2ee8348fd110b8f2d164c59a8646b9e737197bc5fa9aa	syttini tusen og nittito		sentence-collector	1	0
bb2d51fddcd229bd9ab24cec3208bfc147bfe8a91032b51859af185827540cc5	Samtidig antydes utvikling i et forhold mellom hun og han.		sentence-collector	1	0
bb4be4568fc768293ffd2c4ccda5230e9729aa2b0c24ab7c4d7729d8b9e2d97c	Børen blæs like godt om den seglande søv eller vaker		sentence-collector	1	0
bb5dc74b6ca278cb303ac068294abaa1a36ab68b881a8833afb6169135e259f8	garantiinstituttet		sentence-collector	1	0
bb6aad99b199e16dfd9df77cf1e315c81e13456238f13ec80b7574c1c568cb5f	Når det er helg kan man bruke sukker i middagen.		sentence-collector	1	0
bb8d0f147b8d3f7660d8a441d7ccf0de9b7cf7deab862d36f9a0a3eff0d783b7	Jeg er ikke et trafikklys.		sentence-collector	1	0
bb936ca28a0b41019a5412999dde3d841f2acdd20519327ce8ede4636fef069d	Det var ganske kaldt på soverommet denne kvelden.		sentence-collector	1	0
bb98484ca6b4948c93993941846e715d0712bb2052c4bba7f5a9eec00bada452	De kan fikse ryggraden hvis du har penger		sentence-collector	1	0
bb98f2610034d4111f5fa80abd4fdc0e6b52ed9f2b7c95e16deea3e0fa8da2df	spill inn notat		sentence-collector	1	0
bbb06b4df3429f347691e71cc702f0bd32c9b6253e2137970007cd9541188463	Skulle ønske jeg kunne snakke med deg igjen.		sentence-collector	1	0
bbca9c8632d115d7f009d59a5ba1638a8c07f7ef870f9579ab9fa996e4232be1	Men hvor mange setninger kan et menneske skrive på én dag.		sentence-collector	1	0
bbe4eb18efe0c53773e1612fdd29451b6975a47ecc364219e98ca1457943827b	Ikke glem å ta oppvasken.		sentence-collector	1	0
bbe7cdbcb54a984f251909d10da42b2d78f85021c3b339d46641a32df6a8b422	nittifire tusen og tolv		sentence-collector	1	0
bbeb7e1764a3a8d35ded411ca6a92ab748b8494c025f2cbbf3fee6033099efb6	Det var aldri snakk om å avslutte festen før morgengry.		sentence-collector	1	0
bc1659f26b0a7d10760d16be7a1ba80df4660aaa1b4f5d677e3d7fb093120bcd	Går det an å snike seg inn i dette bygget?		sentence-collector	1	0
bc19ecf7ea1afc49b8f2c80b3661d29540726e1c8709e451ffc289a69db2b927	Jeg var veldig trøtt, men fikk allikevel ikke sove.		sentence-collector	1	0
bc1c03a4e200f8d82445d5758ae556b1194dc571070c20024674c2b934104fa9	Dette må nødvendigvis få konsekvenser for enkeltpersoner i systemet.		sentence-collector	1	0
bc27b260eb7fe7896daa5347af05ab675cba805d8655749396a95c7f52021088	Kjærrafossen i Larvik kommune er en populær Geopark i Vestfold.		sentence-collector	1	0
bc359e5a7cb48e34847c15b9839041f2e5850cf3c42a192d7d062fdb0e026353	Helga Sørum		sentence-collector	1	0
bc3869248ebd9f21af5550577e33671a2c4435762c1e2145257e76fe30f94b4c	Det er anledning til å se på syklene en time før auksjonen.		sentence-collector	1	0
bc418a76a86ff070132af45646f9a30b0b9b0b58088537f179c81a62fc794cd4	Kanskje noen kan bidra økonomisk.		sentence-collector	1	0
bc56e9de66c7bf1c896a8f54b691143364071c4594652a1b3e612880003d41e3	Det var en stormfull kveld i tidlig oktober.		sentence-collector	1	0
bc8604d0da03d6527ec4a03343be38e960e6281087cd33aa2fbc5976f38b3ea2	Klimaet er meget kjølig, ikke minst fordi arbeidsgivere oppfordrer til brudd på avtaler.		sentence-collector	1	0
bcae28828ccfeb6511bbdc2d0dfaa0585f4703a6ae1f17aae92006b96bcff918	effektiviseres		sentence-collector	1	0
bcb265ddd9c038c2b058e20815b4677834053a2e852552f91eea5bdac4c8215a	Ett steg om gangen		sentence-collector	1	0
bcbc960717db4d27263b48346e00c44de67c6622deabf5dcafc22c53743fb36d	B E R T I N E		sentence-collector	1	0
bceaa5296a5b4f4dd5f9068d430f2079750c4faefbf59ac725ce9f9186fe33e0	Victor Holmen		sentence-collector	1	0
bd460edbf41d006c94666ba79e88237f23f536c9e8342a976bc945c147cde396	Den norske erkebiskopen nektet å godta kongen som lovgiver for kirken.		sentence-collector	1	0
bd46a91aaf93660803a0b522ecbf91cb1074ea9d200b838448084ec96ae8a796	Ikke så verst for et program som snakker om utvikling.		sentence-collector	1	0
bd6e1978c2809c1cf4a19cb7e62af3256e1458fba5018fe6be8c292301c650a8	åtte seks tre seks nitti åtte hundre og førtitre		sentence-collector	1	0
bd6f5b145f6a6ee184ae7db853e10c8bbb658c44050218ba41a9bf7a1b947f56	Jeg er ikke i nærheten av å få pokalen.		sentence-collector	1	0
bd70d06b848af1a2de7fb80d043a2208256ef9e51b684a96ea9f4e03d88b81a9	tolv tusen og trettitre		sentence-collector	1	0
bd77ef1e518feb7e8d1bb60fae9b1ed7d852280a717fd55b07c2a7de0dee6652	Noen kommer på kontoret klokken ti.		sentence-collector	1	0
bd7e1c89d099e43e150e4e50d532c128039799c105cc6c49ae8055bf41e062ca	Dette er en sak hvor man virkelig kan gjøre noe for miljøet på østkanten.		sentence-collector	1	0
bd7f386f22a8040481b938d81f9109f6a2f2c756ee0322af6f8bbc38d5b947e2	Statsbedrifter er privatisert, fagforeningene vingestekket og forskjellene mellom folk har øket.		sentence-collector	1	0
bd94d107ed0f16421428fa1053d37571bb1e65b87bc422d2782a48fa8638d807	"Mange har problemer med ""kje"" og ""sj"" lyd."		sentence-collector	1	0
bd97f51d02770b2ce3312344a49a1cd68b3f628ac56dc53ac97d30fc07969f21	alle barna gikk på skolen		sentence-collector	1	0
bdc057fb20a1f3a45c6d6b3c83bf5d356e7a587b6b4fcc7a6f43fcc1144dd769	Det ble vanlig å danse uten følge.		sentence-collector	1	0
bdd9abd72fdb2d5bf08f6f6c7f4ef9af3a6a503b59f02c0e792e87ab957325c7	Og når de var nesten utvokst, kunne kuene slippes på beite.		sentence-collector	1	0
bde4d4100c61acb95daab7a93e15b8f77f858ff86671013803c718576283db1e	Radiointervjuer gir dybde til aktuelle temaer.	media_entertainment	Selvsitering	1	0
bdf29b3b2d75630f7d695af03c8334d9b0defd687d518e80fcdfdf300fcfcd96	Det krever nitid forberedelse å være spontant morsom på fjernsyn.		sentence-collector	1	0
